SampleLogFunc,SampleVariable1,SampleVariable2,SampleVariable3,SampleVariable4
-3.8951968,-11.461996,14.481595,19.939147,-.67262183
-3.5239444,-11.207907,14.672918,20.890051,.20362518
-4.8561570,-9.1341314,15.455977,19.641417,-1.0358178
-5.3697531,-8.7585283,14.787380,20.689157,1.6505398
-3.4892090,-11.295088,14.065876,20.290286,.16645150
-4.2643645,-10.250271,15.416196,21.666634,1.5460166
-5.8217548,-10.440566,14.414203,20.049452,-.87885371
-3.6493460,-11.270660,14.754648,20.449173,-.48282802
-5.0224201,-9.0958923,14.981050,18.661890,-1.5302546
-5.7611444,-12.027863,13.283319,19.390918,-.95778114
-5.3327777,-8.1356106,15.745610,20.135338,1.3064332
-5.3566933,-9.1944515,13.778685,19.450435,1.5017466
-3.8823111,-9.9037297,16.338726,20.385746,-.91467510
-3.0758412,-10.338573,14.480613,20.260859,.80298881
-5.4960124,-10.852864,12.822049,19.969529,.90072995
-3.6007486,-10.705148,15.085589,21.229908,.44870441
-2.9483510,-9.5198586,15.528852,20.001708,-.39313516
-4.5943712,-9.3739380,16.174707,20.759629,-.42846031
-4.8713358,-10.824842,15.102981,19.221990,-1.9648422
-4.5172505,-11.724576,14.460157,21.381438,.82164892
-5.9210078,-11.774974,13.447499,21.495101,1.5444564
-4.8583603,-8.8724829,14.933008,18.751807,-1.1776546
-3.1967276,-10.075190,14.483907,19.949280,.75045081
-3.8122600,-9.6300733,14.189326,19.016475,-.55998290
-5.8312317,-9.9045694,17.285954,21.497223,-.36896276
-5.9260106,-10.116282,15.836929,20.628636,-1.1823945
-5.9546430,-9.9014459,14.579555,21.656782,2.5889382
-4.3354810,-10.924358,15.237870,21.113594,-.26319855
-3.1716429,-10.129807,13.992547,19.311240,.19961107E-01
-5.4024558,-8.6935897,15.613020,19.395136,.64212109
-3.0658082,-10.695331,15.171296,20.459937,-.34710655
-5.3481294,-8.8339917,15.363831,18.529505,-.32481708
-4.8628589,-10.214150,15.655694,20.749167,-.76763466
-4.1645259,-10.140993,15.736252,21.632718,1.2990084
-4.1204394,-9.4468313,14.157625,19.742567,1.2392350
-3.5138622,-10.677072,14.618776,21.137797,1.1002906
-3.0906508,-9.6802665,15.539669,20.064799,.23137368
-2.7160601,-10.219522,14.937071,19.988345,.10766925
-4.8901975,-8.4526502,16.933083,19.734557,-.80752492
-3.9560654,-11.360725,14.086400,19.555379,-.79983744
-4.0617083,-9.6674569,14.660965,20.924312,1.6293519
-5.1316629,-7.9278923,15.439735,18.609908,-.22168972
-2.8855125,-9.6109869,14.783283,19.468220,.10433086
-3.4327862,-9.4340578,15.681363,20.506501,.78570655
-3.9799089,-10.039534,16.173226,20.529496,-.89271765
-4.3442053,-8.2493564,15.288597,19.121879,.22574725
-7.3209925,-11.066188,13.618690,19.955309,1.5783072
-6.2897299,-7.9669485,16.750398,20.904785,1.3020867
-6.1454047,-9.8564048,13.070493,18.193317,-.75846863
-2.9257874,-9.5745405,15.586676,19.624358,-.65719165
-4.8502478,-10.089963,15.783209,21.232731,1.3516010
-4.1640046,-10.476214,14.764960,21.498396,1.6431300
-6.9277716,-9.6058487,16.663505,22.463931,1.9737604
-4.7816268,-10.842261,14.260769,21.487611,1.9216827
-6.9926782,-7.4934077,15.266436,19.791892,1.1337851
-3.5639409,-9.9457812,14.728526,19.843662,-.52073069
-4.3337578,-11.200098,15.431776,21.669854,.53835215
-5.2694424,-9.8918560,16.404683,19.305974,-2.0033316
-3.7284610,-10.869736,15.138283,19.972672,-.35885969
-2.8107442,-10.093225,14.840993,20.085858,-.14149646
-5.9744458,-8.6728904,13.986511,19.547084,1.6732545
-2.9903712,-9.5568434,15.771355,20.152826,-.39224965
-2.6509097,-9.7249503,15.003902,20.020398,.29117137
-3.8501823,-9.1063981,15.833686,19.150889,-1.3012548
-4.0487844,-10.854237,14.107340,19.547535,-.90279071
-3.2683501,-10.833986,14.029846,19.504126,-.27604726
-4.0933974,-9.8962799,16.505331,20.266326,-.93050699
-3.6501999,-8.8883885,14.930904,18.760634,-.48582807
-5.0182134,-8.9463739,15.782908,18.502972,-1.9425680
-6.8324307,-9.1572114,15.353347,17.965676,-1.0541802
-3.7115228,-8.6985508,14.961867,19.208272,-.53283577E-01
-5.6407409,-9.6516208,14.303288,20.497275,2.1713281
-4.0182708,-10.587032,15.006051,20.812570,-.20632504
-4.7090593,-8.9830737,14.333891,18.022833,-.81645052
-3.1591669,-9.1923349,15.046034,19.180061,-.52953748
-7.0138512,-10.474376,16.584778,19.768563,-1.2604722
-3.2841961,-10.865856,13.921851,19.925518,.35141727
-4.9087220,-11.390802,13.492824,18.864486,-1.0274784
-3.6696765,-11.238725,14.536588,20.580226,.49811774
-4.3551085,-9.0806796,14.007956,19.170373,.77225396
-6.4128262,-9.3274507,13.245916,19.729035,1.8678456
-8.4299943,-8.7467587,18.292845,21.718556,-.28118028
-4.1659427,-11.503460,15.117380,20.965341,.54794798E-01
-3.5351945,-8.6223545,15.768189,19.572278,-.13818689
-3.0524523,-9.9212880,15.165077,19.334446,-.98045107
-3.9802164,-10.817519,15.618515,20.593367,-.87129854
-3.0526742,-9.7325381,14.404345,19.206556,-.14888799E-01
-5.2176855,-9.8654609,15.302706,20.443694,-.69860851
-3.9431207,-11.107711,14.604288,19.380699,-1.1203277
-3.5271153,-9.5816078,14.184638,18.984994,.14197395
-5.9186868,-9.7171218,15.887285,22.303704,1.7414852
-3.1049093,-10.152803,14.690194,19.958976,.55269428
-6.4261631,-8.6007007,14.560605,17.357571,-1.1999687
-4.8531941,-10.929362,13.950933,19.476092,.44092343
-4.6078045,-9.7447084,13.329048,19.005568,.56281238
-4.5708308,-8.4553229,15.725082,19.376503,.37146155
-4.8223816,-10.532762,13.314842,20.079739,.69089165
-4.0578147,-10.689321,15.703254,20.743882,.22640007
-4.0359582,-10.119064,15.537158,19.122473,-1.6613265
-3.9687632,-10.570647,14.016404,20.024598,1.0365842
-2.6526424,-9.8781971,14.815329,19.612379,-.11745382
-8.6190672,-11.113872,12.737683,20.504974,2.6476925
-5.8143214,-8.3691811,15.669811,17.880509,-1.7654685
-4.2639490,-10.037510,13.693957,18.632783,-.30458298E-01
-4.0549157,-8.3365786,15.770893,19.585921,.27376339
-2.8073128,-9.7084381,14.780426,19.921300,.10569207
-3.9662654,-11.357246,15.220015,21.063747,-.74456759E-01
-3.5212913,-11.053475,14.076658,20.542938,.40048750
-4.1704670,-9.0106213,14.363150,18.618624,-.53396299
-3.0289947,-9.8983741,14.834437,19.122084,-.83202876
-3.7483551,-11.047053,14.105429,20.589732,1.0063939
-3.5433414,-10.187795,15.905683,20.767988,-.42934602
-4.6543679,-10.273631,14.326490,19.679785,-.83585274
-3.9326411,-9.5177396,16.487492,21.000298,.34528963
-3.7418642,-10.330246,14.629799,21.005095,.78537346
-4.5221877,-8.3076008,14.872576,18.957287,.65605242E-01
-6.1386011,-9.2950648,15.772583,21.460495,2.2130532
-3.1928557,-9.7502630,15.560259,19.944844,.69563984E-01
-5.1623795,-10.102095,16.188022,19.424795,-1.2445725
-4.6089056,-10.607851,13.942438,20.686471,1.7576550
-4.0933696,-11.015880,14.889918,19.854293,-.25560585
-4.2949656,-10.363481,16.267698,20.180025,-1.1496649
-3.9870375,-11.418757,14.194777,20.270451,-.42543060
-3.8265814,-10.043394,15.082749,21.354189,1.4305690
-3.8402893,-10.506195,15.711702,21.425065,.82309904
-3.6746864,-9.0384192,15.976804,19.414162,-1.0463204
-6.8975564,-11.685378,14.277669,18.550033,-2.1574740
-3.9660399,-11.063496,14.656445,20.238165,-.76784770
-7.2590457,-11.462362,13.232664,21.443762,2.5875430
-3.7509096,-10.406464,15.144048,21.477049,1.1077430
-4.1553584,-9.2364428,15.097901,20.201104,1.3000768
-4.6320583,-11.002936,13.495257,20.125862,.13468928
-3.5405021,-9.0398520,14.538482,19.303270,.24800766
-4.4984365,-9.9523906,13.765031,18.601613,-.90563494
-2.8576157,-10.202795,14.660169,20.429075,.46001974
-4.9680425,-10.677905,14.263200,18.848503,-.39691109
-4.3921046,-11.347490,15.433224,20.523655,-.92554811
-2.7761063,-9.8467320,14.684153,19.704862,.26097001
-3.0443902,-10.090106,15.165722,20.914727,.74223688
-5.0312865,-11.231835,15.648989,20.667059,-1.2136296
-3.0861372,-10.773071,14.558177,20.486712,.58963941
-9.7143889,-11.025454,11.371522,18.952798,.88101997
-6.2979206,-12.392336,13.527266,20.028206,-.89477958
-3.4700674,-10.701868,14.495836,19.201542,-1.0093233
-3.5023097,-9.9893931,15.782754,19.919101,-1.1111980
-3.1004200,-9.8767819,15.872576,20.790809,.19855176
-3.5686448,-9.4015433,14.873759,18.644111,-1.0404807
-4.2386409,-10.450746,15.671469,19.489253,-1.1523264
-4.3398922,-10.760430,15.057977,19.083758,-1.5797988
-4.3808447,-8.4075686,15.416590,19.469367,-.24963409
-3.5335821,-10.829357,15.585683,21.024273,.32505680E-01
-3.3914201,-10.252023,14.859080,20.883036,1.2168752
-3.2192161,-9.9084907,14.564607,19.326474,.11297469
-4.1169965,-9.1682473,15.014300,20.643123,1.5516036
-3.1488372,-9.5250426,15.532791,19.384679,-.56521083
-4.5366648,-8.1854093,15.517183,19.567063,.65783232
-4.5363088,-11.597342,13.938632,21.014564,1.1546895
-4.4588403,-9.4114361,15.221684,18.519615,-1.7887922
-4.0528210,-8.3533684,16.010340,19.510987,-.38664682
-8.5463474,-9.6876708,15.503352,17.316898,-2.8546202
-4.2219860,-10.474472,15.161209,19.283515,-1.7138425
-3.9168545,-10.731255,14.570231,20.573562,-.16466417
-3.5837249,-8.7614478,16.093086,19.638245,-.36296316
-3.9152969,-9.0226953,16.562183,20.429680,.71827108E-02
-4.0331388,-10.843879,14.690335,21.399309,1.4318952
-3.6785577,-11.285335,14.463958,21.021610,.68661436
-3.4832844,-9.1275568,15.434277,19.157855,-.97406649
-3.8952865,-10.170149,13.620602,19.557543,.85122823
-3.5499501,-9.6338723,15.338575,20.519922,-.65571048E-02
-5.0984079,-10.483484,15.652605,19.045602,-2.0781206
-4.3181314,-8.9729161,15.137908,18.754021,-1.2639108
-6.9439615,-9.0861350,17.386978,21.373232,.82265899
-5.2804703,-9.0861715,13.808767,19.632953,1.5328721
-4.2166272,-9.2187388,16.331489,19.740463,-1.2904517
-4.7216042,-9.6200063,14.521303,20.354182,.29998906
-4.3968818,-10.445113,16.420791,20.683376,-.78273232
-5.5898621,-11.388806,13.973072,20.906464,1.6492011
-4.3211306,-11.463647,13.575522,19.744669,.22463753
-4.9611026,-8.9545120,14.952678,18.049422,-.93952636
-5.8104829,-9.9400501,16.184535,19.622246,-2.1579553
-2.7588231,-9.4558473,15.203546,19.575026,-.26612780
-2.6614238,-9.6365293,15.348052,19.973393,-.82877205E-02
-4.5225465,-10.748945,14.085474,19.295717,.19092570
-4.8876872,-9.6739995,14.763674,21.191445,1.2214235
-3.5968246,-9.3096460,14.957765,18.644582,-1.0392335
-3.3751685,-10.758465,14.748731,19.443547,-.91958985
-4.0712078,-10.700668,15.061602,19.162042,-1.3830594
-4.6736671,-9.6292624,16.197811,21.218970,-.64335341E-01
-5.4248014,-8.2495622,15.399541,18.536100,-.85939556E-01
-4.0297513,-8.3629300,15.480532,19.336542,.21218271
-4.1179514,-9.7776450,13.950470,18.573560,-.13550881
-4.6293978,-10.722973,14.774128,18.743448,-1.4774172
-4.2021857,-9.2610829,15.583995,20.090613,.84726787
-4.0850269,-11.008338,14.078899,18.969958,-1.0850792
-4.0315218,-9.2607457,15.181985,18.981882,-1.2838074
-4.5500630,-10.515670,13.125191,19.721823,.89964711
-6.4880178,-10.396284,13.389826,19.261607,1.2955523
-4.6305276,-10.814094,16.011700,20.595886,-.35293734
-4.4732047,-10.964696,15.230862,21.404513,.77402601E-01
-4.3088444,-9.5289447,13.825273,19.259569,.92004936
-4.4515620,-10.940100,15.205515,19.802533,-1.5543500
-4.1652477,-10.671891,13.264875,19.422257,.17421681
-4.0267305,-9.7577638,16.126596,20.788449,-.46978659
-4.3741414,-10.287463,14.692310,19.584700,-1.1926676
-4.9714926,-10.423347,16.441203,20.835013,-.99133178E-01
-4.5299639,-8.4837662,15.142274,18.328725,-.84768937
-6.2841715,-10.384100,15.270012,18.422348,-2.6975851
-4.2544562,-8.2422607,15.511893,19.116339,-.30626955
-8.9405086,-9.5380851,13.653454,18.076956,-1.8859753
-3.1651056,-10.716568,15.072654,20.495397,.28211407
-4.1440613,-9.1601651,15.927538,21.224647,1.1558133
-3.1441246,-9.1573545,15.602523,20.001166,.35257774
-5.4451472,-9.3559385,15.614384,18.113045,-2.0973957
-4.8043909,-9.5765098,15.134191,18.438235,-1.9911708
-3.7047045,-9.0067443,16.187891,19.534280,-.94244046
-3.6751659,-11.081226,13.713070,19.533645,-.28291857
-3.2342101,-9.2314327,15.243052,19.409840,.53230249E-01
-3.3745285,-10.619573,14.600710,20.616687,.13901099
-4.1568016,-10.205560,13.921590,18.419951,-1.0652594
-3.7079812,-10.095161,13.981185,18.645757,-.61687092
-3.7825465,-11.201977,15.036112,20.841214,.35786795
-2.8691935,-9.9217457,15.386625,20.620622,.55812822
-3.4654054,-9.4378243,16.064002,19.705822,-.61155359
-3.5109588,-10.561486,15.310689,20.249723,-.85166733
-4.0046418,-10.847605,14.875407,19.221190,-1.3799481
-4.7281728,-8.7000405,14.223606,18.836238,.55887332
-3.9440703,-9.1127472,16.239440,20.220096,.28706150
-5.6655051,-10.602680,13.059593,18.174687,-1.0724098
-3.3474568,-9.8577199,15.742223,21.095772,.50612583
-2.7990116,-9.6743816,15.503643,19.812814,-.51688294
-4.1889712,-10.179393,15.924258,20.191942,-1.2705102
-7.2514165,-10.863306,12.754667,17.626898,-1.5275050
-7.2124094,-9.3787108,16.688253,20.460183,.65629456
-3.1923353,-10.616454,15.555577,20.684310,-.15546756
-4.5208923,-10.481361,13.668464,18.350825,-.89064793
-3.4496313,-10.120814,15.966809,21.140636,.31366316
-4.0036990,-8.5214383,15.938582,19.274070,-.77757879
-4.3736112,-10.769994,13.843321,20.937747,1.1942036
-3.7611818,-9.7048751,14.881316,18.842046,-1.3540661
-3.8639372,-10.064361,15.459531,21.527743,1.1921382
-2.7834271,-10.289669,14.627231,20.359937,.57055145
-5.8947943,-8.5105161,14.011093,17.906852,-.55125827
-4.0342731,-9.9493154,15.033901,21.353658,1.6211592
-5.7565330,-10.978622,15.388453,20.555259,.54676026
-3.7731123,-9.1643533,15.560633,18.830865,-.95836828
-6.8085397,-10.321593,15.773338,19.331113,-.56455989
-3.9639226,-9.8574665,14.441735,20.756842,1.6272972
-3.4496493,-10.015097,15.714271,19.942969,-1.0647419
-6.0983938,-11.118707,13.530006,20.783709,.46205379
-3.8687043,-9.6990922,15.242185,18.939317,-.67755948
-3.6083074,-9.3209334,14.553603,19.242737,-.38566368
-3.9082888,-9.0604985,14.962595,20.465139,1.2742108
-3.5060066,-9.5301966,14.561541,18.991250,.85590562E-02
-5.5319227,-11.136269,14.397478,21.176156,.11804711
-4.5515171,-9.1728708,14.634990,18.026239,-1.1892903
-5.7386857,-9.4580521,17.291700,21.231533,.14946097
-4.5227048,-9.2973294,15.846357,18.673874,-1.7790087
-2.9704770,-9.2291793,15.625433,20.196266,.18821330
-3.1191673,-9.6620644,15.381779,19.443961,-.96275982
-5.5956390,-11.484060,15.544885,22.246619,1.0260477
-4.8898103,-11.153549,15.159234,19.365912,-1.5142664
-2.8286898,-10.122737,14.420615,19.538708,.49651724E-01
-3.7259484,-9.1002797,15.975662,19.977217,-.68190585
-8.5186709,-12.700478,14.272815,19.719381,-2.1177960
-2.5816209,-10.074553,14.923626,19.950219,-.10497921
-2.5816209,-10.074553,14.923626,19.950219,-.10497921
-5.8361823,-7.9743428,17.197947,20.204631,-.47002008
-3.9478387,-11.177335,13.785512,20.534918,1.0161888
-4.6976633,-10.051311,16.456968,20.431420,-.27321463
-3.6726319,-10.299567,15.826583,20.067967,-.49201572
-3.3321751,-10.137181,13.871306,19.255076,-.18281990E-01
-4.0761676,-9.1235967,14.331783,18.819935,.27831521
-3.8621308,-11.290301,14.445900,20.592162,-.22614859
-3.2431881,-10.845589,14.619924,20.451070,.55097996
-4.8665318,-10.317588,13.573276,20.664473,1.7484357
-4.7734640,-9.4581515,16.821984,20.165910,-.61493725
-3.5470698,-10.023456,15.906812,21.179775,.69671065
-5.4955533,-8.4081961,17.099535,20.751383,-.19301094
-5.1297662,-11.309883,15.631363,21.425909,-.44071350
-3.9827318,-10.684601,14.000231,19.190082,-.98367314
-4.4310358,-8.5034527,15.297058,20.192612,1.2107598
-3.5236903,-8.9753772,15.692122,20.468770,.81331346
-9.5084688,-8.3914476,15.197071,21.903922,3.2060611
-4.8115340,-8.5210060,15.054510,19.288054,.83039235
-4.9593865,-11.505583,15.447875,21.845305,.61580812
-3.5116945,-9.6012954,15.168691,18.797288,-1.0929702
-5.1910783,-9.6101577,16.094001,19.110179,-2.1472608
-3.5039049,-10.065918,15.680893,20.248629,.14766719
-4.1625889,-11.560741,13.559568,19.997328,-.40232327E-02
-3.6008378,-10.603477,14.704217,20.300857,.72927465
-5.2965475,-10.264272,14.663930,19.447033,.51289240
-3.5318105,-9.4626161,15.164419,18.849033,-.73237234
-7.4773873,-12.433625,12.590558,19.756996,.63524821
-5.6836270,-11.704332,15.347088,20.880167,-1.1159871
-4.4042665,-11.125725,15.579617,20.209921,-1.2111683
-13.030922,-13.042728,13.755057,23.219736,1.4069315
-3.6798183,-10.940281,13.824922,19.707564,.36235200
-4.1972587,-10.275441,15.130048,19.293800,-.43291636
-3.3737824,-10.848176,14.600257,19.503616,-.64911907
-4.5281280,-11.240924,15.370965,21.738794,.46999595
-8.0795668,-10.187119,15.138035,18.015369,-3.2324605
-4.0664029,-10.021538,16.508732,20.753647,-.32387300
-4.7811531,-8.3350281,15.327260,19.263922,.63809783
-5.5479221,-9.0791496,17.338179,21.237882,.18435402
-3.2536755,-9.8334216,15.264589,19.991620,-.62520795
-4.2937604,-11.021470,13.627518,18.849268,-.78389417
-4.5371570,-9.2104762,15.119366,18.346651,-1.6967497
-3.3772162,-10.207149,14.875673,20.986016,1.2302633
-8.0018361,-12.693701,12.230303,19.540674,-.30227793
-3.5198889,-10.324886,15.768361,20.921801,.46121176
-6.0870713,-9.0779903,14.693683,18.652891,-1.5245799
-2.7700215,-10.054798,14.735595,20.055098,-.39393427E-02
-3.2198362,-9.9585123,14.610806,18.918469,-.87118590
-3.6458603,-11.199852,15.107633,20.766526,-.30258427
-4.8695345,-9.7427881,14.700987,18.295461,-1.9066382
-4.5569913,-10.904106,15.497843,19.675620,-1.6506206
-5.6908094,-9.8919323,13.031829,18.193931,-.51060587
-3.4208017,-9.3240155,14.363859,19.044783,-.12610754
-2.8291696,-9.7190299,14.954926,20.326420,.65638790
-3.0259825,-10.413388,14.228120,20.164320,.36604244
-9.0123531,-11.440581,12.908979,19.041173,-1.5205367
-4.0685013,-9.6045823,13.725920,18.769858,.13169253
-3.1592380,-9.6062234,15.860308,19.751620,-.82122312
-4.0051660,-10.640277,13.558348,19.070986,.69500464E-01
-4.8610693,-9.6536284,14.014850,19.490835,-.23355447
-3.4477190,-9.8041276,15.539806,19.708674,-1.0961148
-3.5851599,-10.593262,13.579504,19.650472,.37155631
-2.7472496,-9.8965951,14.601866,19.712928,.24249585
-3.2755470,-9.6138417,15.774039,20.902582,.72632840
-6.1019961,-8.0050405,16.061351,18.991313,-1.3051631
-3.5001435,-9.9503065,14.748501,18.889326,-1.2276352
-5.5115993,-10.723637,14.197507,21.423597,2.2832904
-3.0114020,-10.146953,15.595923,20.411867,.95545431E-01
-7.2576503,-8.6214867,16.985360,21.311715,1.5588598
-6.8061071,-7.5788253,16.254187,19.134696,.42993644
-6.3869661,-10.655398,15.151848,19.205316,-2.3887195
-3.6895306,-8.7361741,15.093972,19.679638,.24405695
-3.3857907,-9.5691693,15.760644,20.469868,-.26961743
-3.3056049,-9.8584339,15.261418,21.034067,.91481148
-5.3747577,-11.322434,14.013246,21.492527,1.9563098
-8.3942842,-9.1583190,13.703829,20.781411,3.0752842
-8.0508806,-12.864175,13.796560,20.904024,-.77049645
-4.9034542,-9.8671283,13.908642,19.583505,1.3200260
-4.2435161,-10.195552,14.102188,18.491366,-1.3352403
-3.9017013,-10.719460,15.529504,19.959928,-1.2820891
-3.9469392,-9.1878697,15.058167,19.218446,.28711826
-5.8107337,-10.812590,15.768214,22.540202,1.4033085
-3.3781090,-10.730545,14.480286,19.421711,-.42406679
-5.0470821,-11.884796,14.125374,21.446811,1.1602301
-4.9112691,-11.038733,13.202665,18.794100,-.19570092
-7.8363274,-9.1688546,16.998620,22.410512,.84783812
-3.3962617,-9.7123094,15.396887,19.073156,-1.1993384
-5.5814843,-8.8986575,16.921377,20.804499,.66781848
-5.1026467,-10.310137,14.196494,18.137755,-1.1494240
-3.0811649,-9.2061705,14.948252,19.562785,.32406355
-5.6063056,-9.7227822,16.374622,21.592674,.12194830E-01
-4.7832057,-10.528987,12.990605,18.812828,.78176242E-02
-7.0693490,-11.338404,13.237365,18.681882,-1.7282905
-3.3962219,-11.001730,14.914437,21.012587,.59078469
-6.0638458,-9.3547095,15.014723,21.622123,2.5281592
-3.9211414,-10.868365,14.845201,20.116158,-.94660689
-3.7929195,-10.517419,16.019601,20.460700,-.75181975
-5.2009579,-11.706915,15.498305,20.994832,-.29811931
-4.0220809,-11.497818,14.679022,20.072911,-.76843282
-2.6008297,-10.071094,14.930437,20.044443,-.55353666E-01
-5.4951036,-8.7053881,15.091384,20.718730,1.1072166
-4.0055293,-10.009118,14.477141,19.287211,-1.0028178
-6.4429521,-10.737255,13.465548,18.017721,-.71956613
-2.9753127,-9.3032579,15.799956,20.087106,-.45585086E-02
-7.5786980,-6.8758098,16.030599,19.030517,.18091373
-4.8506389,-10.159098,13.250447,19.849020,1.4014257
-5.8905244,-9.8895812,12.891489,19.276113,1.3541592
-3.7198423,-10.028259,15.273148,19.214048,-1.4912405
-6.0117767,-12.260138,13.779868,19.725454,-.46572476
-4.7915915,-10.559752,13.400825,20.269161,.81099631
-4.0910145,-10.863771,14.282171,20.068874,.73376672
-3.2312143,-10.149106,15.236580,19.886792,.41040248E-01
-5.0957802,-10.277361,16.429381,20.219925,-.64578671
-3.1017850,-10.660439,15.306775,20.323268,-.21323991
-4.1407376,-10.745079,13.527838,19.628060,-.13278200
-5.5876945,-8.9670079,15.532068,18.080841,-1.3145675
-5.8189055,-9.4965643,15.044935,19.536614,.93592366
-7.1195737,-9.8128935,14.988363,18.275005,-2.7035780
-3.8738872,-9.7589409,15.839019,21.402361,1.1352316
-6.1505395,-10.530642,16.512186,22.533400,1.1573162
-4.8259327,-8.0988026,15.986108,19.199348,.38920788E-01
-4.8573694,-11.614321,13.117984,19.423686,-.23855254
-7.0212024,-8.8657007,13.735058,19.970792,2.2945865
-2.8088670,-10.278445,14.603242,19.926906,-.19396729
-3.8502533,-10.593984,14.915776,21.481067,1.1540055
-2.9777508,-9.6884733,14.508075,19.888003,.38526878
-4.1342230,-10.233490,14.438214,18.810206,-.43736412
-4.5169033,-10.866380,14.097976,18.671232,-1.0159254
-6.6025857,-11.210163,13.030780,21.130886,2.3090105
-3.5844275,-11.149193,14.401432,19.792251,-.77151534
-5.3230929,-9.6735061,17.144375,21.506395,.89493938E-01
-6.1105639,-9.6469340,14.150398,17.501751,-1.3276370
-3.1524060,-9.9316059,14.176198,19.480290,.40503042
-3.8323426,-10.875831,15.588769,20.940789,.22904414
-3.4214289,-8.8454372,15.910348,20.020147,-.11174594
-5.4024629,-9.6942636,13.943390,17.792443,-1.5937526
-3.4655788,-10.614946,14.718659,21.058037,1.1629404
-5.2520732,-9.6596690,13.266763,19.013963,.23275067
-6.5022596,-8.0033886,16.910766,19.631145,-1.2971794
-3.4544667,-9.2770355,15.119805,18.773218,-.92223686
-3.7437996,-10.833898,15.168645,20.907658,.71500389
-6.6353490,-10.449583,12.432417,19.193508,.57344295
-3.5168393,-9.5524810,15.956770,20.777935,.69048214
-4.3062561,-8.7201377,15.980936,19.138322,-.40833089
-5.6190498,-9.8191560,16.781885,19.748502,-1.2731646
-3.8773664,-10.130852,14.241732,20.461706,1.4798657
-4.5164622,-11.538866,14.712250,21.614601,.96678167
-9.0395303,-9.5191413,14.303165,21.340380,1.2329172
-5.0106928,-8.5543060,16.781105,21.056527,.75008915
-2.7178776,-9.5604695,15.461715,20.092826,-.34548129E-01
-4.4478489,-9.4733709,16.714650,20.281662,-.42321347
-2.9907519,-9.8736990,14.766284,19.300254,-.19092863
-7.4261203,-8.9750055,16.214957,22.077996,1.2303457
-3.1788440,-10.439150,14.463265,19.833545,-.45399084
-3.9166266,-8.4823192,15.482783,19.385265,-.26682583
-4.2333117,-10.005827,15.027786,20.975721,.36978431
-3.0033452,-10.772724,14.353947,20.319679,.46069459
-3.6422690,-9.8447732,13.794258,19.152503,.88104691E-01
-3.8994168,-9.6288488,15.036176,18.714709,-.75264017
-5.4210286,-11.417658,12.760621,20.106601,1.0610638
-3.7093894,-9.5425573,15.731348,21.167503,1.1379996
-6.8825089,-10.282582,16.786236,20.710176,-1.7865036
-3.2349386,-9.5619032,16.140199,20.296722,-.26332126
-4.8606725,-8.7566206,15.925470,20.876196,.51388194
-5.7302008,-10.640368,14.286280,18.811451,-1.9729390
-5.6117126,-10.469393,14.450557,21.139674,2.1912958
-4.3517808,-11.449970,15.328270,20.560382,-.73137200
-3.2862176,-8.9576006,15.523408,19.410418,-.54339079
-4.3534299,-10.807935,14.104747,20.524079,1.3851899
-3.7705341,-10.660189,13.739744,20.300198,1.1164863
-3.4781430,-10.137176,14.239941,20.340821,.57244028
-4.2564626,-10.534180,15.752211,20.502702,-1.0625882
-3.1613689,-10.533784,15.300396,19.857774,-.80945508
-6.0654348,-9.5112490,13.693162,20.510331,1.6229640
-2.8567731,-9.4046156,15.276180,20.084987,.43185069
-3.4590372,-10.071140,14.889431,19.693421,.29767792
-5.8593038,-11.740225,14.572438,21.245692,-.30793072
-3.3420072,-10.028154,15.056500,19.125414,-.74745726
-3.7799445,-10.240882,15.026044,20.719106,-.42617262E-01
-6.4427651,-9.4430182,13.723818,18.874027,1.2041315
-3.4899987,-9.1128845,14.803069,18.769175,-.48429631
-5.7566004,-7.6837351,16.273511,19.909380,.79736267
-3.4011782,-8.9795692,15.333536,19.665757,-.27652663
-3.1693452,-10.227262,15.521470,19.988534,-.31240118
-3.8694317,-10.544358,15.900222,20.439854,-.96793693
-5.0898649,-9.2893127,16.190338,20.821062,-.42433625
-3.6465191,-10.801101,14.951452,19.927989,-.12539148
-4.4626891,-10.097156,13.968654,18.194172,-1.0051294
-3.4510048,-9.0349892,15.752755,19.455909,-.23309345
-4.1009611,-10.194424,15.326864,19.150814,-.87011844
-3.8152361,-11.158658,14.117746,20.489827,.39879346E-01
-5.4174972,-10.449297,14.796311,22.054982,1.9681049
-3.0542281,-10.377277,14.411282,19.285605,-.39821658
-3.9416504,-10.054315,15.699625,20.809539,.85113823
-4.2859358,-10.935786,15.136296,21.776710,1.2297674
-3.2784581,-10.611383,13.967535,19.333921,-.17005427
-4.6157398,-10.351408,15.974999,20.362212,-.18314240E-02
-3.8309644,-9.4033392,14.827645,18.817341,-.22959185
-3.2566163,-9.4978921,14.460889,19.638041,.66848451
-2.7868543,-10.199426,14.966055,20.354321,.50868968
-4.4615756,-9.8132487,16.533343,20.052735,-1.3778255
-4.6463821,-10.748946,16.227384,21.448522,-.25926396
-3.3506799,-9.5324690,15.729714,19.866647,.52024928E-02
-2.8758894,-9.9230094,15.158779,19.423731,-.61872518
-5.2126444,-9.1330108,13.590768,18.840221,.84669287
-6.5448517,-8.4896974,17.080045,20.719335,-.69592009
